general_id;idesco_level_1;esco_level_1;idesco_level_4;esco_level_4;idescoskill_level_3;escoskill_level_3;year;skill_type;areaprof_aggregato
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1276;customer relationship management;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_1779;join wood elements;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3170;speak in public;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3465;exercise sports;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_3922;use microsoft office;2023;Digital;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4076;use communication techniques;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4486;follow written instructions;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_4748;sport and exercise medicine;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6195;communication principles;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_6364;build business relationships;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_669;sports competition information;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_669;sports competition information;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_669;sports competition information;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_669;sports competition information;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_669;sports competition information;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_669;sports competition information;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_669;sports competition information;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_669;sports competition information;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_669;sports competition information;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_669;sports competition information;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_669;sports competition information;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_669;sports competition information;2023;Professional;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_7303;communicate with customers;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_7303;communicate with customers;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_7303;communicate with customers;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_7303;communicate with customers;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_7303;communicate with customers;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_7303;communicate with customers;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_7303;communicate with customers;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_7303;communicate with customers;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_7303;communicate with customers;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_7303;communicate with customers;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_7303;communicate with customers;2023;Transversal;Ciclo produttivo
1103935478;3;Technicians and associate professionals;3423;Fitness and recreation instructors and program leaders;ESCOv1_7303;communicate with customers;2023;Transversal;Ciclo produttivo
1104236830;4;Clerical support workers;4323;Transport clerks;ESCOv1_1683;assist customers;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104236830;4;Clerical support workers;4323;Transport clerks;ESCOv1_1683;assist customers;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104236830;4;Clerical support workers;4323;Transport clerks;ESCOv1_1683;assist customers;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104236830;4;Clerical support workers;4323;Transport clerks;ESCOv1_1869;adapt to change;2023;Transversal;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104236830;4;Clerical support workers;4323;Transport clerks;ESCOv1_1869;adapt to change;2023;Transversal;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104236830;4;Clerical support workers;4323;Transport clerks;ESCOv1_1869;adapt to change;2023;Transversal;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104236830;4;Clerical support workers;4323;Transport clerks;ESCOv1_3861;logistics;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104236830;4;Clerical support workers;4323;Transport clerks;ESCOv1_3861;logistics;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104236830;4;Clerical support workers;4323;Transport clerks;ESCOv1_3861;logistics;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104236830;4;Clerical support workers;4323;Transport clerks;ESCOv1_4543;customer service;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104236830;4;Clerical support workers;4323;Transport clerks;ESCOv1_4543;customer service;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104236830;4;Clerical support workers;4323;Transport clerks;ESCOv1_4543;customer service;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1094458212;2;Professionals;2512;Software developers;ESCOv1_12059;CSS;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_13066;unified modelling language;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_13318;manage database;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_1397;database management systems;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_1570;develop creative ideas;2023;Transversal;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_1854;database;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_1900;create solutions to problems;2023;Professional;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_2008;computer programming;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_22;use query languages;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_3159;Apache Tomcat;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_3412;implement front-end website design;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_4029;think creatively;2023;Transversal;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_4274;web programming;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_4859;Oracle Relational Database;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_4908;SQL;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_6299;PHP;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_7314;use a computer;2023;Digital;Sistemi informativi
1094458212;2;Professionals;2512;Software developers;ESCOv1_8772;use object-oriented programming;2023;Digital;Sistemi informativi
1104676568;4;Clerical support workers;4120;Secretaries (general);ESCOv1_6638;measure customer feedback;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104676568;4;Clerical support workers;4120;Secretaries (general);ESCOv1_7303;communicate with customers;2023;Transversal;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104676568;4;Clerical support workers;4120;Secretaries (general);ESCOv1_6638;measure customer feedback;2023;Professional;Amministrazione, Contabilità, Segreteria e Gestione del personale
1104676568;4;Clerical support workers;4120;Secretaries (general);ESCOv1_7303;communicate with customers;2023;Transversal;Amministrazione, Contabilità, Segreteria e Gestione del personale
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_10813;adjust priorities;2023;Transversal;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_11658;satisfy customers;2023;Transversal;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1230;office software;2023;Digital;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_12690;online analytical processing;2023;Digital;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_12719;use spreadsheets;2023;Digital;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1276;customer relationship management;2023;Professional;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1408;prioritise tasks;2023;Transversal;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1683;assist customers;2023;Professional;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_1869;adapt to change;2023;Transversal;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_2032;acoustics;2023;Professional;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_3671;keep company;2023;Professional;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_3788;tolerate stress;2023;Transversal;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4076;use communication techniques;2023;Transversal;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4326;plan teamwork;2023;Transversal;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4407;maintain relationship with suppliers;2023;Transversal;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4531;customer segmentation;2023;Professional;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4543;customer service;2023;Professional;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4545;communication;2023;Professional;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4568;pricing strategies;2023;Professional;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_4915;use word processing software;2023;Digital;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_5486;direct customers to merchandise;2023;Professional;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_6841;use office systems;2023;Digital;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_6846;provide information;2023;Transversal;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_7114;examine merchandise;2023;Professional;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_7314;use a computer;2023;Digital;Marketing, Assistenza clienti e Vendita
1094008163;2;Professionals;2433;Technical and medical sales professionals (excluding ICT);ESCOv1_7318;identify suppliers;2023;Transversal;Marketing, Assistenza clienti e Vendita
